,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
17059,Cobb County,GA,Baldwin County,AL,54,2493,2493000,1819,2018,2019,outflow,Cobb County-Baldwin County-AL-1819,"Baldwin County, AL"
17060,Cobb County,GA,Nassau County,FL,63,5042,5042000,1819,2018,2019,outflow,Cobb County-Nassau County-FL-1819,"Nassau County, FL"
17061,Cobb County,GA,Marion County,IN,50,1330,1330000,1819,2018,2019,outflow,Cobb County-Marion County-IN-1819,"Marion County, IN"
17062,Cobb County,GA,Durham County,NC,45,1942,1942000,1819,2018,2019,outflow,Cobb County-Durham County-NC-1819,"Durham County, NC"
17063,Cobb County,GA,Guilford County,NC,54,1732,1732000,1819,2018,2019,outflow,Cobb County-Guilford County-NC-1819,"Guilford County, NC"
17064,Cobb County,GA,Arlington County,VA,38,1742,1742000,1819,2018,2019,outflow,Cobb County-Arlington County-VA-1819,"Arlington County, VA"
17065,Cobb County,GA,San Francisco County,CA,37,2564,2564000,1819,2018,2019,outflow,Cobb County-San Francisco County-CA-1819,"San Francisco County, CA"
17066,Cobb County,GA,St. Lucie County,FL,51,1854,1854000,1819,2018,2019,outflow,Cobb County-St. Lucie County-FL-1819,"St. Lucie County, FL"
17067,Cobb County,GA,Haralson County,GA,49,1864,1864000,1819,2018,2019,outflow,Cobb County-Haralson County-GA-1819,"Haralson County, GA"
17068,Cobb County,GA,Whitfield County,GA,50,1252,1252000,1819,2018,2019,outflow,Cobb County-Whitfield County-GA-1819,"Whitfield County, GA"
17069,Cobb County,GA,Jefferson County,KY,60,2503,2503000,1819,2018,2019,outflow,Cobb County-Jefferson County-KY-1819,"Jefferson County, KY"
17070,Cobb County,GA,Williamson County,TN,64,5047,5047000,1819,2018,2019,outflow,Cobb County-Williamson County-TN-1819,"Williamson County, TN"
17071,Cobb County,GA,Okaloosa County,FL,55,4453,4453000,1819,2018,2019,outflow,Cobb County-Okaloosa County-FL-1819,"Okaloosa County, FL"
17072,Cobb County,GA,Santa Rosa County,FL,52,2111,2111000,1819,2018,2019,outflow,Cobb County-Santa Rosa County-FL-1819,"Santa Rosa County, FL"
17073,Cobb County,GA,Greene County,GA,52,5572,5572000,1819,2018,2019,outflow,Cobb County-Greene County-GA-1819,"Greene County, GA"
17074,Cobb County,GA,Jackson County,GA,50,1546,1546000,1819,2018,2019,outflow,Cobb County-Jackson County-GA-1819,"Jackson County, GA"
17075,Cobb County,GA,Hennepin County,MN,58,3298,3298000,1819,2018,2019,outflow,Cobb County-Hennepin County-MN-1819,"Hennepin County, MN"
17076,Cobb County,GA,Hudson County,NJ,38,1664,1664000,1819,2018,2019,outflow,Cobb County-Hudson County-NJ-1819,"Hudson County, NJ"
17077,Cobb County,GA,Shelby County,AL,44,2106,2106000,1819,2018,2019,outflow,Cobb County-Shelby County-AL-1819,"Shelby County, AL"
17078,Cobb County,GA,Riverside County,CA,42,1493,1493000,1819,2018,2019,outflow,Cobb County-Riverside County-CA-1819,"Riverside County, CA"
17079,Cobb County,GA,Osceola County,FL,58,1474,1474000,1819,2018,2019,outflow,Cobb County-Osceola County-FL-1819,"Osceola County, FL"
17080,Cobb County,GA,Walton County,GA,65,1592,1592000,1819,2018,2019,outflow,Cobb County-Walton County-GA-1819,"Walton County, GA"
17081,Cobb County,GA,Douglas County,CO,60,2241,2241000,1819,2018,2019,outflow,Cobb County-Douglas County-CO-1819,"Douglas County, CO"
17082,Cobb County,GA,Dawson County,GA,52,1938,1938000,1819,2018,2019,outflow,Cobb County-Dawson County-GA-1819,"Dawson County, GA"
17083,Cobb County,GA,Union County,GA,53,2625,2625000,1819,2018,2019,outflow,Cobb County-Union County-GA-1819,"Union County, GA"
17084,Cobb County,GA,Nassau County,NY,44,1548,1548000,1819,2018,2019,outflow,Cobb County-Nassau County-NY-1819,"Nassau County, NY"
17085,Cobb County,GA,New Castle County,DE,44,1703,1703000,1819,2018,2019,outflow,Cobb County-New Castle County-DE-1819,"New Castle County, DE"
17086,Cobb County,GA,Marion County,FL,39,1080,1080000,1819,2018,2019,outflow,Cobb County-Marion County-FL-1819,"Marion County, FL"
17087,Cobb County,GA,Baltimore city,MD,36,961,961000,1819,2018,2019,outflow,Cobb County-Baltimore city-MD-1819,"Baltimore city, MD"
17088,Cobb County,GA,Suffolk County,NY,42,1269,1269000,1819,2018,2019,outflow,Cobb County-Suffolk County-NY-1819,"Suffolk County, NY"
17089,Cobb County,GA,Allegheny County,PA,44,1818,1818000,1819,2018,2019,outflow,Cobb County-Allegheny County-PA-1819,"Allegheny County, PA"
17090,Cobb County,GA,Berkeley County,SC,44,1575,1575000,1819,2018,2019,outflow,Cobb County-Berkeley County-SC-1819,"Berkeley County, SC"
17091,Cobb County,GA,Alexandria city,VA,32,1385,1385000,1819,2018,2019,outflow,Cobb County-Alexandria city-VA-1819,"Alexandria city, VA"
17092,Cobb County,GA,Montgomery County,AL,50,1623,1623000,1819,2018,2019,outflow,Cobb County-Montgomery County-AL-1819,"Montgomery County, AL"
17093,Cobb County,GA,El Paso County,CO,51,1280,1280000,1819,2018,2019,outflow,Cobb County-El Paso County-CO-1819,"El Paso County, CO"
17094,Cobb County,GA,Leon County,FL,43,1116,1116000,1819,2018,2019,outflow,Cobb County-Leon County-FL-1819,"Leon County, FL"
17095,Cobb County,GA,Dougherty County,GA,48,737,737000,1819,2018,2019,outflow,Cobb County-Dougherty County-GA-1819,"Dougherty County, GA"
17096,Cobb County,GA,Middlesex County,NJ,42,1800,1800000,1819,2018,2019,outflow,Cobb County-Middlesex County-NJ-1819,"Middlesex County, NJ"
17097,Cobb County,GA,Multnomah County,OR,44,1405,1405000,1819,2018,2019,outflow,Cobb County-Multnomah County-OR-1819,"Multnomah County, OR"
17098,Cobb County,GA,Fort Bend County,TX,63,2194,2194000,1819,2018,2019,outflow,Cobb County-Fort Bend County-TX-1819,"Fort Bend County, TX"
17099,Cobb County,GA,Lee County,AL,34,2208,2208000,1819,2018,2019,outflow,Cobb County-Lee County-AL-1819,"Lee County, AL"
17100,Cobb County,GA,Mobile County,AL,37,949,949000,1819,2018,2019,outflow,Cobb County-Mobile County-AL-1819,"Mobile County, AL"
17101,Cobb County,GA,Bulloch County,GA,44,1134,1134000,1819,2018,2019,outflow,Cobb County-Bulloch County-GA-1819,"Bulloch County, GA"
17102,Cobb County,GA,Lumpkin County,GA,36,2664,2664000,1819,2018,2019,outflow,Cobb County-Lumpkin County-GA-1819,"Lumpkin County, GA"
17103,Cobb County,GA,Hamilton County,OH,34,1573,1573000,1819,2018,2019,outflow,Cobb County-Hamilton County-OH-1819,"Hamilton County, OH"
17104,Cobb County,GA,York County,SC,42,1222,1222000,1819,2018,2019,outflow,Cobb County-York County-SC-1819,"York County, SC"
17105,Cobb County,GA,Snohomish County,WA,50,1691,1691000,1819,2018,2019,outflow,Cobb County-Snohomish County-WA-1819,"Snohomish County, WA"
17106,Cobb County,GA,Milwaukee County,WI,39,1072,1072000,1819,2018,2019,outflow,Cobb County-Milwaukee County-WI-1819,"Milwaukee County, WI"
17107,Cobb County,GA,Boulder County,CO,45,2353,2353000,1819,2018,2019,outflow,Cobb County-Boulder County-CO-1819,"Boulder County, CO"
17108,Cobb County,GA,Honolulu County,HI,48,1267,1267000,1819,2018,2019,outflow,Cobb County-Honolulu County-HI-1819,"Honolulu County, HI"
17109,Cobb County,GA,Jefferson Parish,LA,36,991,991000,1819,2018,2019,outflow,Cobb County-Jefferson Parish-LA-1819,"Jefferson Parish, LA"
17110,Cobb County,GA,Essex County,NJ,42,978,978000,1819,2018,2019,outflow,Cobb County-Essex County-NJ-1819,"Essex County, NJ"
17111,Cobb County,GA,Virginia Beach city,VA,36,759,759000,1819,2018,2019,outflow,Cobb County-Virginia Beach city-VA-1819,"Virginia Beach city, VA"
17112,Cobb County,GA,Contra Costa County,CA,34,1371,1371000,1819,2018,2019,outflow,Cobb County-Contra Costa County-CA-1819,"Contra Costa County, CA"
17113,Cobb County,GA,San Mateo County,CA,29,2403,2403000,1819,2018,2019,outflow,Cobb County-San Mateo County-CA-1819,"San Mateo County, CA"
17114,Cobb County,GA,Lowndes County,GA,31,745,745000,1819,2018,2019,outflow,Cobb County-Lowndes County-GA-1819,"Lowndes County, GA"
17115,Cobb County,GA,Troup County,GA,35,926,926000,1819,2018,2019,outflow,Cobb County-Troup County-GA-1819,"Troup County, GA"
17116,Cobb County,GA,Cumberland County,NC,36,772,772000,1819,2018,2019,outflow,Cobb County-Cumberland County-NC-1819,"Cumberland County, NC"
17117,Cobb County,GA,Spartanburg County,SC,36,1998,1998000,1819,2018,2019,outflow,Cobb County-Spartanburg County-SC-1819,"Spartanburg County, SC"
17118,Cobb County,GA,Calhoun County,AL,37,507,507000,1819,2018,2019,outflow,Cobb County-Calhoun County-AL-1819,"Calhoun County, AL"
17119,Cobb County,GA,Jefferson County,CO,31,969,969000,1819,2018,2019,outflow,Cobb County-Jefferson County-CO-1819,"Jefferson County, CO"
17120,Cobb County,GA,Walton County,FL,39,7609,7609000,1819,2018,2019,outflow,Cobb County-Walton County-FL-1819,"Walton County, FL"
17121,Cobb County,GA,Putnam County,GA,41,2162,2162000,1819,2018,2019,outflow,Cobb County-Putnam County-GA-1819,"Putnam County, GA"
17122,Cobb County,GA,Bronx County,NY,29,470,470000,1819,2018,2019,outflow,Cobb County-Bronx County-NY-1819,"Bronx County, NY"
17123,Cobb County,GA,Lexington County,SC,27,773,773000,1819,2018,2019,outflow,Cobb County-Lexington County-SC-1819,"Lexington County, SC"
17124,Cobb County,GA,Montgomery County,TN,43,900,900000,1819,2018,2019,outflow,Cobb County-Montgomery County-TN-1819,"Montgomery County, TN"
17125,Cobb County,GA,Prince William County,VA,46,1072,1072000,1819,2018,2019,outflow,Cobb County-Prince William County-VA-1819,"Prince William County, VA"
17126,Cobb County,GA,Pierce County,WA,31,776,776000,1819,2018,2019,outflow,Cobb County-Pierce County-WA-1819,"Pierce County, WA"
17341,DeKalb County,GA,DeKalb County Total Migration-US and Foreign,GA,59569,1954268,1954268000,1819,2018,2019,outflow,DeKalb County total migration-1819,"DeKalb County Total Migration-US and Foreign, GA"
17347,DeKalb County,GA,Fulton County,GA,13371,593000,593000000,1819,2018,2019,outflow,DeKalb County-Fulton County-GA-1819,"Fulton County, GA"
17348,DeKalb County,GA,Gwinnett County,GA,11547,261314,261314000,1819,2018,2019,outflow,DeKalb County-Gwinnett County-GA-1819,"Gwinnett County, GA"
17349,DeKalb County,GA,Cobb County,GA,3341,127705,127705000,1819,2018,2019,outflow,DeKalb County-Cobb County-GA-1819,"Cobb County, GA"
17350,DeKalb County,GA,Clayton County,GA,3315,44032,44032000,1819,2018,2019,outflow,DeKalb County-Clayton County-GA-1819,"Clayton County, GA"
17351,DeKalb County,GA,Rockdale County,GA,2027,36977,36977000,1819,2018,2019,outflow,DeKalb County-Rockdale County-GA-1819,"Rockdale County, GA"
17352,DeKalb County,GA,Henry County,GA,1786,35938,35938000,1819,2018,2019,outflow,DeKalb County-Henry County-GA-1819,"Henry County, GA"
17353,DeKalb County,GA,Newton County,GA,1245,21084,21084000,1819,2018,2019,outflow,DeKalb County-Newton County-GA-1819,"Newton County, GA"
17354,DeKalb County,GA,Forsyth County,GA,831,32653,32653000,1819,2018,2019,outflow,DeKalb County-Forsyth County-GA-1819,"Forsyth County, GA"
17355,DeKalb County,GA,Cherokee County,GA,431,17957,17957000,1819,2018,2019,outflow,DeKalb County-Cherokee County-GA-1819,"Cherokee County, GA"
17356,DeKalb County,GA,Douglas County,GA,468,9549,9549000,1819,2018,2019,outflow,DeKalb County-Douglas County-GA-1819,"Douglas County, GA"
17357,DeKalb County,GA,Los Angeles County,CA,369,14538,14538000,1819,2018,2019,outflow,DeKalb County-Los Angeles County-CA-1819,"Los Angeles County, CA"
17358,DeKalb County,GA,Cook County,IL,355,15284,15284000,1819,2018,2019,outflow,DeKalb County-Cook County-IL-1819,"Cook County, IL"
17359,DeKalb County,GA,Mecklenburg County,NC,314,12019,12019000,1819,2018,2019,outflow,DeKalb County-Mecklenburg County-NC-1819,"Mecklenburg County, NC"
17360,DeKalb County,GA,Walton County,GA,333,7789,7789000,1819,2018,2019,outflow,DeKalb County-Walton County-GA-1819,"Walton County, GA"
17361,DeKalb County,GA,Broward County,FL,264,8934,8934000,1819,2018,2019,outflow,DeKalb County-Broward County-FL-1819,"Broward County, FL"
17362,DeKalb County,GA,Harris County,TX,273,9894,9894000,1819,2018,2019,outflow,DeKalb County-Harris County-TX-1819,"Harris County, TX"
17363,DeKalb County,GA,Davidson County,TN,219,7798,7798000,1819,2018,2019,outflow,DeKalb County-Davidson County-TN-1819,"Davidson County, TN"
17364,DeKalb County,GA,King County,WA,243,11806,11806000,1819,2018,2019,outflow,DeKalb County-King County-WA-1819,"King County, WA"
17365,DeKalb County,GA,Fayette County,GA,236,10705,10705000,1819,2018,2019,outflow,DeKalb County-Fayette County-GA-1819,"Fayette County, GA"
17366,DeKalb County,GA,Hall County,GA,240,6665,6665000,1819,2018,2019,outflow,DeKalb County-Hall County-GA-1819,"Hall County, GA"
17367,DeKalb County,GA,Dallas County,TX,216,10842,10842000,1819,2018,2019,outflow,DeKalb County-Dallas County-TX-1819,"Dallas County, TX"
17368,DeKalb County,GA,Duval County,FL,236,7064,7064000,1819,2018,2019,outflow,DeKalb County-Duval County-FL-1819,"Duval County, FL"
17369,DeKalb County,GA,New York County,NY,167,12444,12444000,1819,2018,2019,outflow,DeKalb County-New York County-NY-1819,"New York County, NY"
17370,DeKalb County,GA,Miami-Dade County,FL,192,6993,6993000,1819,2018,2019,outflow,DeKalb County-Miami-Dade County-FL-1819,"Miami-Dade County, FL"
17371,DeKalb County,GA,Paulding County,GA,249,5429,5429000,1819,2018,2019,outflow,DeKalb County-Paulding County-GA-1819,"Paulding County, GA"
17372,DeKalb County,GA,Maricopa County,AZ,218,10038,10038000,1819,2018,2019,outflow,DeKalb County-Maricopa County-AZ-1819,"Maricopa County, AZ"
17373,DeKalb County,GA,Kings County,NY,174,5882,5882000,1819,2018,2019,outflow,DeKalb County-Kings County-NY-1819,"Kings County, NY"
17374,DeKalb County,GA,Clarke County,GA,166,4788,4788000,1819,2018,2019,outflow,DeKalb County-Clarke County-GA-1819,"Clarke County, GA"
17375,DeKalb County,GA,Orange County,FL,208,7281,7281000,1819,2018,2019,outflow,DeKalb County-Orange County-FL-1819,"Orange County, FL"
17376,DeKalb County,GA,Hillsborough County,FL,180,6623,6623000,1819,2018,2019,outflow,DeKalb County-Hillsborough County-FL-1819,"Hillsborough County, FL"
17377,DeKalb County,GA,San Diego County,CA,179,10079,10079000,1819,2018,2019,outflow,DeKalb County-San Diego County-CA-1819,"San Diego County, CA"
17378,DeKalb County,GA,Chatham County,GA,173,5596,5596000,1819,2018,2019,outflow,DeKalb County-Chatham County-GA-1819,"Chatham County, GA"
17379,DeKalb County,GA,Jefferson County,AL,161,5267,5267000,1819,2018,2019,outflow,DeKalb County-Jefferson County-AL-1819,"Jefferson County, AL"
17380,DeKalb County,GA,Denver County,CO,145,6700,6700000,1819,2018,2019,outflow,DeKalb County-Denver County-CO-1819,"Denver County, CO"
17381,DeKalb County,GA,Coweta County,GA,150,5507,5507000,1819,2018,2019,outflow,DeKalb County-Coweta County-GA-1819,"Coweta County, GA"
17382,DeKalb County,GA,Muscogee County,GA,166,4209,4209000,1819,2018,2019,outflow,DeKalb County-Muscogee County-GA-1819,"Muscogee County, GA"
17383,DeKalb County,GA,Richmond County,GA,135,3525,3525000,1819,2018,2019,outflow,DeKalb County-Richmond County-GA-1819,"Richmond County, GA"
17384,DeKalb County,GA,Travis County,TX,119,7029,7029000,1819,2018,2019,outflow,DeKalb County-Travis County-TX-1819,"Travis County, TX"
17385,DeKalb County,GA,Barrow County,GA,156,3576,3576000,1819,2018,2019,outflow,DeKalb County-Barrow County-GA-1819,"Barrow County, GA"
17386,DeKalb County,GA,Palm Beach County,FL,145,6318,6318000,1819,2018,2019,outflow,DeKalb County-Palm Beach County-FL-1819,"Palm Beach County, FL"
17387,DeKalb County,GA,Santa Clara County,CA,137,9323,9323000,1819,2018,2019,outflow,DeKalb County-Santa Clara County-CA-1819,"Santa Clara County, CA"
17388,DeKalb County,GA,District of Columbia,DC,104,6543,6543000,1819,2018,2019,outflow,DeKalb County-District of Columbia-DC-1819,"District of Columbia, DC"
17389,DeKalb County,GA,Franklin County,OH,188,3778,3778000,1819,2018,2019,outflow,DeKalb County-Franklin County-OH-1819,"Franklin County, OH"
17390,DeKalb County,GA,Shelby County,TN,134,3322,3322000,1819,2018,2019,outflow,DeKalb County-Shelby County-TN-1819,"Shelby County, TN"
17391,DeKalb County,GA,Queens County,NY,118,2299,2299000,1819,2018,2019,outflow,DeKalb County-Queens County-NY-1819,"Queens County, NY"
17392,DeKalb County,GA,Wake County,NC,137,5553,5553000,1819,2018,2019,outflow,DeKalb County-Wake County-NC-1819,"Wake County, NC"
17393,DeKalb County,GA,Pinellas County,FL,108,7095,7095000,1819,2018,2019,outflow,DeKalb County-Pinellas County-FL-1819,"Pinellas County, FL"
17394,DeKalb County,GA,Hamilton County,TN,105,3405,3405000,1819,2018,2019,outflow,DeKalb County-Hamilton County-TN-1819,"Hamilton County, TN"
17395,DeKalb County,GA,Alameda County,CA,104,6517,6517000,1819,2018,2019,outflow,DeKalb County-Alameda County-CA-1819,"Alameda County, CA"
17396,DeKalb County,GA,Montgomery County,MD,109,4249,4249000,1819,2018,2019,outflow,DeKalb County-Montgomery County-MD-1819,"Montgomery County, MD"
17397,DeKalb County,GA,Fairfax County,VA,109,5693,5693000,1819,2018,2019,outflow,DeKalb County-Fairfax County-VA-1819,"Fairfax County, VA"
17398,DeKalb County,GA,Charleston County,SC,106,6782,6782000,1819,2018,2019,outflow,DeKalb County-Charleston County-SC-1819,"Charleston County, SC"
17399,DeKalb County,GA,Philadelphia County,PA,98,2764,2764000,1819,2018,2019,outflow,DeKalb County-Philadelphia County-PA-1819,"Philadelphia County, PA"
17400,DeKalb County,GA,Clark County,NV,129,2407,2407000,1819,2018,2019,outflow,DeKalb County-Clark County-NV-1819,"Clark County, NV"
17401,DeKalb County,GA,Bibb County,GA,125,2463,2463000,1819,2018,2019,outflow,DeKalb County-Bibb County-GA-1819,"Bibb County, GA"
17402,DeKalb County,GA,Wayne County,MI,115,2179,2179000,1819,2018,2019,outflow,DeKalb County-Wayne County-MI-1819,"Wayne County, MI"
17403,DeKalb County,GA,Hamilton County,OH,105,2670,2670000,1819,2018,2019,outflow,DeKalb County-Hamilton County-OH-1819,"Hamilton County, OH"
17404,DeKalb County,GA,Prince George's County,MD,90,2223,2223000,1819,2018,2019,outflow,DeKalb County-Prince George's County-MD-1819,"Prince George's County, MD"
17405,DeKalb County,GA,Suffolk County,MA,86,2771,2771000,1819,2018,2019,outflow,DeKalb County-Suffolk County-MA-1819,"Suffolk County, MA"
17406,DeKalb County,GA,Jefferson County,KY,130,2412,2412000,1819,2018,2019,outflow,DeKalb County-Jefferson County-KY-1819,"Jefferson County, KY"
17407,DeKalb County,GA,Greenville County,SC,105,4162,4162000,1819,2018,2019,outflow,DeKalb County-Greenville County-SC-1819,"Greenville County, SC"
17408,DeKalb County,GA,Collin County,TX,96,4656,4656000,1819,2018,2019,outflow,DeKalb County-Collin County-TX-1819,"Collin County, TX"
17409,DeKalb County,GA,Spalding County,GA,104,1726,1726000,1819,2018,2019,outflow,DeKalb County-Spalding County-GA-1819,"Spalding County, GA"
17410,DeKalb County,GA,Marion County,IN,118,1966,1966000,1819,2018,2019,outflow,DeKalb County-Marion County-IN-1819,"Marion County, IN"
